"ID","Title"
"C8253","As an admin, I want to interact with the Tax Button dropdown so that I can verify if it's functional"
"C8254","As an admin, I want to enable or disable the Tax Button so that I can validate the checkbox functionality"
"C8255","As an admin, I want to enter a value in the Tax Label field so that I can verify input field functionality"
"C8256","As an admin, I want to interact with the Default EBT Tax dropdown so that I can verify if it's selectable"
"C8257","As an admin, I want to enable or disable the Default EBT Tax so that I can validate the checkbox functionality"
"C8258","As an admin, I want to enable or disable the Bottle Deposit feature so that I can verify checkbox functionality"
"C8259","As an admin, I want to view and update the Label field under Bottle Deposit so that I can verify input field functionality"
"C8260","As an admin, I want to enable or disable the Taxable checkbox under Bottle Deposit so that I can validate its functionality"
"C8261","As an admin, I want to enter a value in the Bottle Deposit Return Amount field so that I can validate the field accepts input"
"C8262","As an admin, I want to validate the Non Cash Adjustment / Dual Pricing section so that I can ensure all elements are functional and save correctly"
"C8263","As a User, I want to verify that the Invoice Settings page is available and clickable in the side menu so that I can view and update Invoice Settings easily"
"C8264","As a Cashier, I want to complete a card payment mode using Datacap terminal so that the sale is authorized and completed in POS"
"C8265","As a cashier, I want to perform a sale with a partial payment through a Pax terminal so that the partial payment can be successfully processed using PayFac without issues"
"C8266","As a cashier, I want to perform a sale with a partial payment through a TriposDirect terminal so that the partial payment can be successfully processed using PayFac without issues"
"C8267","As a cashier, I want to perform a sale with a partial payment through a Datacap terminal so that the partial payment can be successfully processed using PayFac without issues"
"C8268","As a cashier, I want to perform a sale with a partial payment through a Tripos terminal so that the partial payment can be successfully processed using PayFac without issues"
"C8269","As a cashier, I want to verify the split payment functionality with the Payfac terminal when the NCA feature is enabled, so that the POS correctly applies split payments for cash and card transactions according NCA calculation."
"C8270","As a cashier,I want to verify the split payment functionality with the PAX terminal when the Dual Pricing feature is enabled, so that the POS correctly applies split payments for cash and card transactions according Dual Pricing calculation."
"C8271","As a cashier, I want to verify the split payment functionality with the Pax terminal when the NCA feature is enabled, so that the POS correctly applies split payments for cash and card transactions according NCA calculation."
"C8272","As a cashier, I want to refund a card transaction so that I can return the payment to the customer for a returned purchase."
"C8273","As an Admin User, I want to ensure that label printing works directly from the Item page under the Admin panel, So that I can print the required item labels quickly and efficiently."
"C8274","As a Admin User, I want to ensure that label printing works directly from the Receive page under the Admin panel, So that I can print the required item labels quickly and efficiently."
"C8275","As an Admin User, I want to verify that the stock is received correctly  on the Transfer page in the Admin panel, So that I can update the transfer  stock in Store 2 successfully"
"C8276","As an Admin User, I want to ensure that stock is deducted correctly from the current store  after performing a stock transfer, So that I can have  accurate stock levels in my current store"
"C8277","As an Admin User, I want to ensure that stock is added correctly to the second store after performing a stock transfer from the current store, So that I have accurate and updated stock details across stores."
"C8278","As an Admin User, I want to ensure that the Other Stores tab is updated correctly with the  transfer stock details, So that I can quickly track the stock transferred from the current store."
"C8279","As an Admin, I want to be able to navigate to any report from the Summary Report and ensure that the other reports load properly so I can view the information without any errors"
"C8281","As an Admin, I want to be able to navigate to any report from the Sales Report and ensure that the other reports load properly so I can view the information without any errors"
"C8299","As an Admin, I want to be able to use the Tender Report to view my Takings Count so that I can verify how much and of what payment type I took"
"C8300","As an Admin, I want to be able to use the Tender Report to view my Takings Count for different time periods so that I can verify how much and of what payment type I took"
"C8301","As an Admin, I want to be able to use the Tender Report to view my Location Takings so that I can verify how much I made based off of Location"
"C8302","As an Admin, I want to be able to use the Tender Report to view my Location Takings so that I can verify how much I made based off of Location for different time periods"
"C8303","As an Admin, I want to be able to use the Tender Report to view my Device Takings so that I can verify how much I made based off of Devices"
"C8304","As an Admin, I want to be able to use the Tender Report to view my Device Takings so that I can verify how much I made based off of Devices for different time periods"
